condition,seed,method,auprc,ap_lift,p_at_budget,window_macro_auprc,transaction_weighted_window_auprc
drift,51,local_only,0.0012747455208876601,1.2140667127822726,0.014222222222222225,0.008843709887664766,0.0075279212993682836
drift,51,fedavg,0.0012281894844281599,1.170409622257156,0.012,0.008652424700310335,0.007346818247237875
drift,51,fedprox,0.0012401352753651,1.1818746451194582,0.01288888888888889,0.008824889447500501,0.0075030346853292955
drift,51,fedproto,0.00123559168886458,1.175611062644284,0.010666666666666668,0.008511637873319789,0.007032996962702609
drift,51,fedtypo_noreg,0.00122583359084588,1.168626363828696,0.012444444444444445,0.008744358639515601,0.007450701020053119
drift,51,fedtypo,0.00274416425748012,2.641714626653751,0.011111111111111112,0.009841334279648943,0.008586836213626848
drift,51,cda_fedavg,0.0012281894844281599,1.170409622257156,0.012,0.008652424700310335,0.007346818247237875
drift,51,ablate_g1,0.00122462704807872,1.166872387290063,0.013333333333333336,0.008790835169503023,0.007496738894500309
drift,51,ablate_g3,0.0012554772925930401,1.193795707528845,0.012444444444444445,0.008891487837593356,0.007491969664123004
drift,51,ablate_random,0.0012557296556595801,1.1961031672763511,0.011555555555555557,0.008806190603603466,0.007383708780368312
drift,51,ablate_nommd,0.0012260383870546202,1.1688231311109811,0.012444444444444445,0.008744471159457166,0.007451268798198917
drift,51,ablate_samplewt,0.00123113477209082,1.173947189457408,0.012,0.008729688651920867,0.0073874168462519955
drift,51,ablate_rho0,0.00123008217492938,1.1729343335213567,0.01288888888888889,0.008792945331094044,0.007477423377408063
